      0: board.processor.cores.core.branchPred: index mask: 0x1ff
3370000: board.processor.cores.core.execute: [tid:0] thread_interrupted?=0 isInbetweenInsts?=1
3370000: board.processor.cores.core.execute: Attempting to commit [tid:0]
3370000: board.processor.cores.core.execute: Committing micro-ops for interrupt[tid:0]
3370000: board.processor.cores.core.execute: Trying to commit canCommitInsts: 1
3370000: board.processor.cores.core.execute: Trying to commit from FUs
3370000: global: ExecContext setting PC: (0x101e2=>0x101e6).(0=>1)
3370000: board.processor.cores.core.execute: Committing inst: 0/4.2/86/89.89 pc: 0x101e2 (fsub_d)
3370000: board.processor.cores.core.execute: Unstalling 3 for inst 0/4.2/86/89.89
3370000: board.processor.cores.core.execute: Completed inst: 0/4.2/86/89.89 pc: 0x101e2 (fsub_d)
3370000: board.processor.cores.core.execute.scoreboard0: Clearing inst: 0/4.2/86/89.89 pc: 0x101e2 (fsub_d) regIndex: 56 final numResults: 0
3370000: board.processor.cores.core: A0 T0 : 0x101e2 @main+306    : fsub_d fs7, ft3, ft2       : FloatAdd :  D=0x3ff0000000000000  FetchSeq=89  CPSeq=85  flags=(IsFloating)
3370000: board.processor.cores.core.execute: Trying to commit canCommitInsts: 1
3370000: board.processor.cores.core.execute: Trying to commit from FUs
3370000: board.processor.cores.core.execute: Attempting to issue [tid:0]
3370000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/89/92.92 pc: 0x101ee (fsqrt_d) to FU: 0
3370000: board.processor.cores.core.execute: Can't issue as FU: 0 isn't capable
3370000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/89/92.92 pc: 0x101ee (fsqrt_d) to FU: 1
3370000: board.processor.cores.core.execute: Can't issue as FU: 1 isn't capable
3370000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/89/92.92 pc: 0x101ee (fsqrt_d) to FU: 2
3370000: board.processor.cores.core.execute: Can't issue as FU: 2 isn't capable
3370000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/89/92.92 pc: 0x101ee (fsqrt_d) to FU: 3
3370000: board.processor.cores.core.execute: Can't issue as FU: 3 isn't capable
3370000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/89/92.92 pc: 0x101ee (fsqrt_d) to FU: 4
3370000: board.processor.cores.core.execute: Can't issue as FU: 4 isn't capable
3370000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/89/92.92 pc: 0x101ee (fsqrt_d) to FU: 5
3370000: board.processor.cores.core.execute: Issuing inst: 0/4.2/89/92.92 pc: 0x101ee (fsqrt_d) into FU 5
3370000: board.processor.cores.core.execute.scoreboard0: Marking up inst: 0/4.2/89/92.92 pc: 0x101ee (fsqrt_d) regIndex: 59 final numResults: 1 returnCycle: 367
3370000: board.processor.cores.core.execute: MinorInst: id=0/4.2/89/92.92 addr=0x101ee inst="fsqrt_d fs10, ft3" class=FloatSqrt flags="IsFloating" srcRegs=f3 destRegs=f26 extMachInst=                                                                                                                                                500001005a01fd53
3370000: board.processor.cores.core.execute: Reached inst issue limit
3370000: board.processor.cores.core.execute: Stepping to next inst inputIndex: 1
3370000: board.processor.cores.core.execute.lsq: No matching memory response for inst: 0/4.2/87/90.90 pc: 0x101e6 (fmul_d)
3370000: board.processor.cores.core.decode: Passing on inst: 0/4.2/90/93 pc: 0x101f2 (feq_d) inputIndex: 0 output_index: 0
3370000: board.processor.cores.core.fetch2: Scheduled Thread: 0
3370000: board.processor.cores.core.decoder: Requesting bytes 0x1ed3a231 from address 0x101f4
3370000: board.processor.cores.core.fetch2: Offering MachInst to decoder addr: 0x101f4
3370000: board.processor.cores.core.fetch2: Inst not ready yet
3370000: board.processor.cores.core.fetch2: Updated inputIndex value PC: (0x100b8=>0x100bc).(0=>1) inputIndex: 0x4 lineBaseAddr: 0x101f4 lineWidth: 0x4
3370000: board.processor.cores.core.fetch1: Fetching from thread 0
3370000: board.processor.cores.core.fetch1: Inserting fetch into the fetch queue 0/4.2/93 addr: 0x10200 pc: 66048 line_offset: 0 request_size: 4
3370000: board.processor.cores.core.fetch1: Submitting ITLB request
3370000: board.processor.cores.core.fetch1: Got ITLB response
3370000: board.cache_hierarchy.l1icaches: access for ReadReq [200:203] IF miss
3370000: board.cache_hierarchy.l1icaches.mshr_queue: Allocating new MSHR. Number in use will be 1/4
3370000: board.cache_hierarchy.l1icaches.mshr_queue.entry.targets: New target allocated: ReadReq [200:203] IF
3370000: board.cache_hierarchy.l1icaches.mem_side_port: Scheduling send event at 3380000
3370000: board.processor.cores.core.fetch1: Issued fetch request to memory: 0/4.2/93
3370000: global: MinorTrace: state=FetchRunning icacheState=IcacheRunning in_tlb_mem=0/1 streamSeqNum=4 lines=-
3370000: global: MinorTrace: lines=
3370000: global: MinorTrace: lines=0/4.2/93
3370000: global: MinorTrace: lines=-,0/4.2/92
3370000: global: MinorTrace: prediction=-,-
3370000: global: MinorTrace: inputIndex=0 havePC=1 predictionSeqNum=2 insts=-
3370000: global: MinorTrace: lines=0/4.2/91,0/4.2/92,R
3370000: global: MinorTrace: insts=-,(0/4.2/90/93.93)
3370000: global: MinorTrace: insts=(0/4.2/90/93.93)
3370000: global: MinorTrace: insts=,,,
3370000: global: MinorTrace: insts=(0/4.2/90/93.93),-
3370000: global: MinorTrace: state=MemoryRunning in_tlb_mem=0/0 stores_in_transfers=0 lastMemBarrier=0
3370000: global: MinorTrace: addr=,,,
3370000: global: MinorTrace: addr=,,,,,,,
3370000: global: MinorTrace: addr=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,- num_unissued_stores=0
3370000: global: MinorTrace: insts=R,,,,,,,
3370000: global: MinorTrace: busy=(57,1/0/339/90),(58,1/0/361/91),(59,1/0/367/92)
3370000: global: MinorTrace: insts=(0/4.2/86/89.89,0/4.2/73/76.76) inputIndex=0 streamSeqNum=4 stalled=E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E drainState=NotDraining isInbetweenInsts=1
3370000: global: MinorTrace: insts=-
3370000: global: MinorTrace: insts=-,-,-,-
3370000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3370000: global: MinorTrace: insts=-,-,-
3370000: global: MinorTrace: insts=-,-,0/4.2/87/90.90,-
3370000: global: MinorTrace: insts=0/4.2/89/92.92,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3370000: global: MinorTrace: insts=-,0/4.2/88/91.91,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3370000: global: MinorTrace: insts=-,-
3370000: global: MinorTrace: insts=-,-
3370000: global: MinorTrace: insts=-,-
3370000: global: MinorTrace: insts=-,-,-,-
3370000: global: MinorTrace: insts=-,-,-,-,-,-
3370000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3370000: global: MinorTrace: insts=-
3370000: global: MinorTrace: insts=-,-
3370000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-
3370000: global: MinorTrace: insts=-
3370000: global: MinorTrace: insts=0/4.2/87/90.90,0/4.2/88/91.91,0/4.2/89/92.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3370000: global: MinorTrace: insts=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3370000: global: MinorTrace: branch=-,-
3370000: global: MinorTrace: activity=6 stages=1,1,1,E,1
3380000: board.cache_hierarchy.l1icaches: sendMSHRQueuePacket: MSHR ReadReq [200:203] IF
3380000: board.cache_hierarchy.l1icaches: createMissPacket: created ReadCleanReq [200:23f] IF from ReadReq [200:203] IF
3380000: board.processor.cores.core.execute.lsq.storeBuffer: StoreBuffer step numUnissuedAccesses: 0
3380000: board.processor.cores.core.execute: No interrupt controller
3380000: board.processor.cores.core.execute: [tid:0] thread_interrupted?=0 isInbetweenInsts?=1
3380000: board.processor.cores.core.execute: Attempting to issue [tid:0]
3380000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/90/93.93 pc: 0x101f2 (feq_d) to FU: 0
3380000: board.processor.cores.core.execute: Can't issue as FU: 0 isn't capable
3380000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/90/93.93 pc: 0x101f2 (feq_d) to FU: 1
3380000: board.processor.cores.core.execute: Can't issue as FU: 1 isn't capable
3380000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/90/93.93 pc: 0x101f2 (feq_d) to FU: 2
3380000: board.processor.cores.core.execute: Can't issue as FU: 2 isn't capable
3380000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/90/93.93 pc: 0x101f2 (feq_d) to FU: 3
3380000: board.processor.cores.core.execute: Can't issue as FU: 3 isn't capable
3380000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/90/93.93 pc: 0x101f2 (feq_d) to FU: 4
3380000: board.processor.cores.core.execute: Can't issue as FU: 4 isn't capable
3380000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/90/93.93 pc: 0x101f2 (feq_d) to FU: 5
3380000: board.processor.cores.core.execute: Can't issue as FU: 5 isn't capable
3380000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/90/93.93 pc: 0x101f2 (feq_d) to FU: 6
3380000: board.processor.cores.core.execute: Can't issue as FU: 6 isn't capable
3380000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/90/93.93 pc: 0x101f2 (feq_d) to FU: 7
3380000: board.processor.cores.core.execute: Issuing inst: 0/4.2/90/93.93 pc: 0x101f2 (feq_d) into FU 7
3380000: board.processor.cores.core.execute.scoreboard0: Marking up inst: 0/4.2/90/93.93 pc: 0x101f2 (feq_d) regIndex: 28 final numResults: 1 returnCycle: 340
3380000: board.processor.cores.core.execute: MinorInst: id=0/4.2/90/93.93 addr=0x101f2 inst="feq_d t3, ft2, ft3" class=FloatCmp flags="IsInteger IsFloating" srcRegs=f2,f3 destRegs=r28 extMachInst=                                                                                                                                                50000100a2312e53
3380000: board.processor.cores.core.execute: Reached inst issue limit
3380000: board.processor.cores.core.execute: Stepping to next inst inputIndex: 1
3380000: board.processor.cores.core.fetch2: Scheduled Thread: 0
3380000: board.processor.cores.core.decoder: Requesting bytes 0x0f53a231 from address 0x101f8
3380000: board.processor.cores.core.fetch2: Offering MachInst to decoder addr: 0x101f8
3380000: board.processor.cores.core.decoder: Decoding instruction 0xa2311ed3 at address 0x101f6
3380000: board.processor.cores.core.decoder: Decode: Decoded flt_d instruction: 0x50000100a2311ed3
3380000: board.processor.cores.core.fetch2: decoder inst 0/4.2/91/94 pc: 0x101f6 (flt_d)
3380000: board.processor.cores.core.fetch2: Instruction extracted from line 0/4.2/91 lineWidth: 4 output_index: 0 inputIndex: 0 pc: (0x101f6=>0x101fa).(0=>1) inst: 0/4.2/91/94 pc: 0x101f6 (flt_d)
3380000: global: MinorTrace: state=FetchRunning icacheState=IcacheRunning in_tlb_mem=0/1 streamSeqNum=4 lines=B
3380000: global: MinorTrace: lines=
3380000: global: MinorTrace: lines=0/4.2/93
3380000: global: MinorTrace: lines=-,-
3380000: global: MinorTrace: prediction=-,-
3380000: global: MinorTrace: inputIndex=0 havePC=1 predictionSeqNum=2 insts=(0/4.2/91/94)
3380000: global: MinorTrace: lines=0/4.2/91,0/4.2/92,R
3380000: global: MinorTrace: insts=(0/4.2/91/94),-
3380000: global: MinorTrace: insts=-
3380000: global: MinorTrace: insts=R,,,
3380000: global: MinorTrace: insts=-,(0/4.2/90/93.93)
3380000: global: MinorTrace: state=MemoryRunning in_tlb_mem=0/0 stores_in_transfers=0 lastMemBarrier=0
3380000: global: MinorTrace: addr=,,,
3380000: global: MinorTrace: addr=,,,,,,,
3380000: global: MinorTrace: addr=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,- num_unissued_stores=0
3380000: global: MinorTrace: insts=,,,,,,,
3380000: global: MinorTrace: busy=(28,1/0/340/93),(57,1/0/339/90),(58,1/0/361/91),(59,1/0/367/92)
3380000: global: MinorTrace: insts=(0/4.2/86/89.89,0/4.2/73/76.76) inputIndex=0 streamSeqNum=4 stalled=E,E,E,E,1,E,E,E,E,E,E,E,E,E,E,E,E drainState=NotDraining isInbetweenInsts=1
3380000: global: MinorTrace: insts=-
3380000: global: MinorTrace: insts=-,-,-,-
3380000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3380000: global: MinorTrace: insts=-,-,-
3380000: global: MinorTrace: insts=-,-,-,0/4.2/87/90.90
3380000: global: MinorTrace: insts=-,0/4.2/89/92.92,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3380000: global: MinorTrace: insts=-,-,0/4.2/88/91.91,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3380000: global: MinorTrace: insts=0/4.2/90/93.93,-
3380000: global: MinorTrace: insts=-,-
3380000: global: MinorTrace: insts=-,-
3380000: global: MinorTrace: insts=-,-,-,-
3380000: global: MinorTrace: insts=-,-,-,-,-,-
3380000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3380000: global: MinorTrace: insts=-
3380000: global: MinorTrace: insts=-,-
3380000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-
3380000: global: MinorTrace: insts=-
3380000: global: MinorTrace: insts=0/4.2/87/90.90,0/4.2/88/91.91,0/4.2/89/92.92,0/4.2/90/93.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3380000: global: MinorTrace: insts=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3380000: global: MinorTrace: branch=-,-
3380000: global: MinorTrace: activity=6 stages=1,1,1,E,1
3390000: board.processor.cores.core.execute.lsq.storeBuffer: StoreBuffer step numUnissuedAccesses: 0
3390000: board.processor.cores.core.execute: No interrupt controller
3390000: board.processor.cores.core.execute: [tid:0] thread_interrupted?=0 isInbetweenInsts?=1
3390000: board.processor.cores.core.execute: Attempting to commit [tid:0]
3390000: board.processor.cores.core.execute: Committing micro-ops for interrupt[tid:0]
3390000: board.processor.cores.core.execute: Trying to commit canCommitInsts: 1
3390000: board.processor.cores.core.execute: Trying to commit from FUs
3390000: global: ExecContext setting PC: (0x101e6=>0x101ea).(0=>1)
3390000: board.processor.cores.core.execute: Committing inst: 0/4.2/87/90.90 pc: 0x101e6 (fmul_d)
3390000: board.processor.cores.core.execute: Unstalling 4 for inst 0/4.2/87/90.90
3390000: board.processor.cores.core.execute: Completed inst: 0/4.2/87/90.90 pc: 0x101e6 (fmul_d)
3390000: board.processor.cores.core.execute.scoreboard0: Clearing inst: 0/4.2/87/90.90 pc: 0x101e6 (fmul_d) regIndex: 57 final numResults: 0
3390000: board.processor.cores.core: A0 T0 : 0x101e6 @main+310    : fmul_d fs8, ft2, ft3       : FloatMult :  D=0x4000000000000000  FetchSeq=90  CPSeq=86  flags=(IsFloating)
3390000: board.processor.cores.core.execute: Trying to commit canCommitInsts: 1
3390000: board.processor.cores.core.execute: Trying to commit from FUs
3390000: board.processor.cores.core.execute.lsq: No matching memory response for inst: 0/4.2/88/91.91 pc: 0x101ea (fdiv_d)
3390000: board.processor.cores.core.decode: Passing on inst: 0/4.2/91/94 pc: 0x101f6 (flt_d) inputIndex: 0 output_index: 0
3390000: board.processor.cores.core.fetch2: Scheduled Thread: 0
3390000: board.processor.cores.core.decoder: Requesting bytes 0x0f53a231 from address 0x101f8
3390000: board.processor.cores.core.fetch2: Offering MachInst to decoder addr: 0x101f8
3390000: board.processor.cores.core.fetch2: Inst not ready yet
3390000: board.processor.cores.core.fetch2: Updated inputIndex value PC: (0x100b8=>0x100bc).(0=>1) inputIndex: 0x4 lineBaseAddr: 0x101f8 lineWidth: 0x4
3390000: global: MinorTrace: state=FetchRunning icacheState=IcacheRunning in_tlb_mem=0/1 streamSeqNum=4 lines=-
3390000: global: MinorTrace: lines=
3390000: global: MinorTrace: lines=0/4.2/93
3390000: global: MinorTrace: lines=-,-
3390000: global: MinorTrace: prediction=-,-
3390000: global: MinorTrace: inputIndex=0 havePC=1 predictionSeqNum=2 insts=-
3390000: global: MinorTrace: lines=0/4.2/92,R,
3390000: global: MinorTrace: insts=-,(0/4.2/91/94.94)
3390000: global: MinorTrace: insts=(0/4.2/91/94.94)
3390000: global: MinorTrace: insts=,,,
3390000: global: MinorTrace: insts=(0/4.2/91/94.94),-
3390000: global: MinorTrace: state=MemoryRunning in_tlb_mem=0/0 stores_in_transfers=0 lastMemBarrier=0
3390000: global: MinorTrace: addr=,,,
3390000: global: MinorTrace: addr=,,,,,,,
3390000: global: MinorTrace: addr=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,- num_unissued_stores=0
3390000: global: MinorTrace: insts=R,,,,,,,
3390000: global: MinorTrace: busy=(28,1/0/340/93),(58,1/0/361/91),(59,1/0/367/92)
3390000: global: MinorTrace: insts=(0/4.2/87/90.90,0/4.2/73/76.76) inputIndex=0 streamSeqNum=4 stalled=E,E,E,E,E,E,E,1,E,E,E,E,E,E,E,E,E drainState=NotDraining isInbetweenInsts=1
3390000: global: MinorTrace: insts=-
3390000: global: MinorTrace: insts=-,-,-,-
3390000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3390000: global: MinorTrace: insts=-,-,-
3390000: global: MinorTrace: insts=-,-,-,-
3390000: global: MinorTrace: insts=-,-,0/4.2/89/92.92,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3390000: global: MinorTrace: insts=-,-,-,0/4.2/88/91.91,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3390000: global: MinorTrace: insts=-,0/4.2/90/93.93
3390000: global: MinorTrace: insts=-,-
3390000: global: MinorTrace: insts=-,-
3390000: global: MinorTrace: insts=-,-,-,-
3390000: global: MinorTrace: insts=-,-,-,-,-,-
3390000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3390000: global: MinorTrace: insts=-
3390000: global: MinorTrace: insts=-,-
3390000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-
3390000: global: MinorTrace: insts=-
3390000: global: MinorTrace: insts=0/4.2/88/91.91,0/4.2/89/92.92,0/4.2/90/93.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3390000: global: MinorTrace: insts=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3390000: global: MinorTrace: branch=-,-
3390000: global: MinorTrace: activity=6 stages=1,1,1,E,1
3400000: board.processor.cores.core.execute.lsq.storeBuffer: StoreBuffer step numUnissuedAccesses: 0
3400000: board.processor.cores.core.execute: No interrupt controller
3400000: board.processor.cores.core.execute: [tid:0] thread_interrupted?=0 isInbetweenInsts?=1
3400000: board.processor.cores.core.execute: Attempting to issue [tid:0]
3400000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/91/94.94 pc: 0x101f6 (flt_d) to FU: 0
3400000: board.processor.cores.core.execute: Can't issue as FU: 0 isn't capable
3400000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/91/94.94 pc: 0x101f6 (flt_d) to FU: 1
3400000: board.processor.cores.core.execute: Can't issue as FU: 1 isn't capable
3400000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/91/94.94 pc: 0x101f6 (flt_d) to FU: 2
3400000: board.processor.cores.core.execute: Can't issue as FU: 2 isn't capable
3400000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/91/94.94 pc: 0x101f6 (flt_d) to FU: 3
3400000: board.processor.cores.core.execute: Can't issue as FU: 3 isn't capable
3400000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/91/94.94 pc: 0x101f6 (flt_d) to FU: 4
3400000: board.processor.cores.core.execute: Can't issue as FU: 4 isn't capable
3400000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/91/94.94 pc: 0x101f6 (flt_d) to FU: 5
3400000: board.processor.cores.core.execute: Can't issue as FU: 5 isn't capable
3400000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/91/94.94 pc: 0x101f6 (flt_d) to FU: 6
3400000: board.processor.cores.core.execute: Can't issue as FU: 6 isn't capable
3400000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/91/94.94 pc: 0x101f6 (flt_d) to FU: 7
3400000: board.processor.cores.core.execute: Can't issue inst: 0/4.2/91/94.94 pc: 0x101f6 (flt_d) into FU: 7, it's stalled
3400000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/91/94.94 pc: 0x101f6 (flt_d) to FU: 8
3400000: board.processor.cores.core.execute: Can't issue as FU: 8 isn't capable
3400000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/91/94.94 pc: 0x101f6 (flt_d) to FU: 9
3400000: board.processor.cores.core.execute: Can't issue as FU: 9 isn't capable
3400000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/91/94.94 pc: 0x101f6 (flt_d) to FU: 10
3400000: board.processor.cores.core.execute: Can't issue as FU: 10 isn't capable
3400000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/91/94.94 pc: 0x101f6 (flt_d) to FU: 11
3400000: board.processor.cores.core.execute: Can't issue as FU: 11 isn't capable
3400000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/91/94.94 pc: 0x101f6 (flt_d) to FU: 12
3400000: board.processor.cores.core.execute: Can't issue as FU: 12 isn't capable
3400000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/91/94.94 pc: 0x101f6 (flt_d) to FU: 13
3400000: board.processor.cores.core.execute: Can't issue as FU: 13 isn't capable
3400000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/91/94.94 pc: 0x101f6 (flt_d) to FU: 14
3400000: board.processor.cores.core.execute: Can't issue as FU: 14 isn't capable
3400000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/91/94.94 pc: 0x101f6 (flt_d) to FU: 15
3400000: board.processor.cores.core.execute: Can't issue as FU: 15 isn't capable
3400000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/91/94.94 pc: 0x101f6 (flt_d) to FU: 16
3400000: board.processor.cores.core.execute: Can't issue as FU: 16 isn't capable
3400000: board.processor.cores.core.execute: Didn't issue inst: 0/4.2/91/94.94 pc: 0x101f6 (flt_d)
3400000: board.processor.cores.core.execute.lsq: No matching memory response for inst: 0/4.2/88/91.91 pc: 0x101ea (fdiv_d)
3400000: board.processor.cores.core.fetch2: Scheduled Thread: 0
3400000: board.processor.cores.core.decoder: Requesting bytes 0x0485a231 from address 0x101fc
3400000: board.processor.cores.core.fetch2: Offering MachInst to decoder addr: 0x101fc
3400000: board.processor.cores.core.decoder: Decoding instruction 0xa2310f53 at address 0x101fa
3400000: board.processor.cores.core.decoder: Decode: Decoded fle_d instruction: 0x50000100a2310f53
3400000: board.processor.cores.core.fetch2: decoder inst 0/4.2/92/95 pc: 0x101fa (fle_d)
3400000: board.processor.cores.core.fetch2: Instruction extracted from line 0/4.2/92 lineWidth: 4 output_index: 0 inputIndex: 0 pc: (0x101fa=>0x101fe).(0=>1) inst: 0/4.2/92/95 pc: 0x101fa (fle_d)
3400000: global: MinorTrace: state=FetchRunning icacheState=IcacheRunning in_tlb_mem=0/1 streamSeqNum=4 lines=-
3400000: global: MinorTrace: lines=
3400000: global: MinorTrace: lines=0/4.2/93
3400000: global: MinorTrace: lines=-,-
3400000: global: MinorTrace: prediction=-,-
3400000: global: MinorTrace: inputIndex=0 havePC=1 predictionSeqNum=2 insts=(0/4.2/92/95)
3400000: global: MinorTrace: lines=0/4.2/92,R,
3400000: global: MinorTrace: insts=(0/4.2/92/95),-
3400000: global: MinorTrace: insts=-
3400000: global: MinorTrace: insts=R,,,
3400000: global: MinorTrace: insts=-,(0/4.2/91/94.94)
3400000: global: MinorTrace: state=MemoryRunning in_tlb_mem=0/0 stores_in_transfers=0 lastMemBarrier=0
3400000: global: MinorTrace: addr=,,,
3400000: global: MinorTrace: addr=,,,,,,,
3400000: global: MinorTrace: addr=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,- num_unissued_stores=0
3400000: global: MinorTrace: insts=(0/4.2/91/94.94),,,,,,,
3400000: global: MinorTrace: busy=(28,1/0/340/93),(58,1/0/361/91),(59,1/0/367/92)
3400000: global: MinorTrace: insts=(0/4.2/87/90.90,0/4.2/73/76.76) inputIndex=0 streamSeqNum=4 stalled=E,E,E,E,E,E,E,1,E,E,E,E,E,E,E,E,E drainState=NotDraining isInbetweenInsts=1
3400000: global: MinorTrace: insts=-
3400000: global: MinorTrace: insts=-,-,-,-
3400000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3400000: global: MinorTrace: insts=-,-,-
3400000: global: MinorTrace: insts=-,-,-,-
3400000: global: MinorTrace: insts=-,-,-,0/4.2/89/92.92,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3400000: global: MinorTrace: insts=-,-,-,-,0/4.2/88/91.91,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3400000: global: MinorTrace: insts=-,0/4.2/90/93.93
3400000: global: MinorTrace: insts=-,-
3400000: global: MinorTrace: insts=-,-
3400000: global: MinorTrace: insts=-,-,-,-
3400000: global: MinorTrace: insts=-,-,-,-,-,-
3400000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3400000: global: MinorTrace: insts=-
3400000: global: MinorTrace: insts=-,-
3400000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-
3400000: global: MinorTrace: insts=-
3400000: global: MinorTrace: insts=0/4.2/88/91.91,0/4.2/89/92.92,0/4.2/90/93.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3400000: global: MinorTrace: insts=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3400000: global: MinorTrace: branch=-,-
3400000: global: MinorTrace: activity=6 stages=1,1,1,E,1
3410000: board.processor.cores.core.execute.lsq.storeBuffer: StoreBuffer step numUnissuedAccesses: 0
3410000: board.processor.cores.core.execute: No interrupt controller
